Date: Time,TimeSinceLoad(s),PPID,TimeStamp (Shimmer),Start,End,Peaks Number,Average Peak Amplitude,Mean,Median,Min Value,Max Value,Max Absolute Amplitude,Variance,Standard Deviation,Absolute Deviation,Kurtosis,Skewness,FP2 Theta,FP2 Alpha-Low,FP2 Alpha-High,FP2 Beta,FP2 Gamma,F4 Theta,F4 Alpha-Low,F4 Alpha-High,F4 Beta,F4 Gamma,F8 Theta,F8 Alpha-Low,F8 Alpha-High,F8 Beta,F8 Gamma,C4 Theta,C4 Alpha-Low,C4 Alpha-High,C4 Beta,C4 Gamma,P7 Theta,P7 Alpha-Low,P7 Alpha-High,P7 Beta,P7 Gamma,P4 Theta,P4 Alpha-Low,P4 Alpha-High,P4 Beta,P4 Gamma,P8 Theta,P8 Alpha-Low,P8 Alpha-High,P8 Beta,P8 Gamma,O2 Theta,O2 Alpha-Low,O2 Alpha-High,O2 Beta,O2 Gamma,FP1 Theta,FP1 Alpha-Low,FP1 Alpha-High,FP1 Beta,FP1 Gamma,Fz Theta,Fz Alpha-Low,Fz Alpha-High,Fz Beta,Fz Gamma,F3 Theta,F3 Alpha-Low,F3 Alpha-High,F3 Beta,F3 Gamma,F7 Theta,F7 Alpha-Low,F7 Alpha-High,F7 Beta,F7 Gamma,Cz Theta,Cz Alpha-Low,Cz Alpha-High,Cz Beta,Cz Gamma,O1 Theta,O1 Alpha-Low,O1 Alpha-High,O1 Beta,O1 Gamma,Pz Theta,Pz Alpha-Low,Pz Alpha-High,Pz Beta,Pz Gamma,P3 Theta,P3 Alpha-Low,P3 Alpha-High,P3 Beta,P3 Gamma,Mean PLF,Onsets,Average Heart Rate,Mean,Median,Min Value,Max Value,Max Absolute Amplitude,Variance,Standard Deviation,Absolute Deviation,Kurtosis,Skewness,BPM,IBI,SDNN,SDSD,RMSSD,PNN20,PNN50,HR_Mad,Breathing Rate,LF,HF,LF/HF,Past_experience,Label
0:26/12/2019 11:50:19.862,195.2463, 5B,503887.7506,9280,9919,94,0.670212766,3444.765625,3445.5,3424,3461,20.765625,129.7728384,11.3917882,10.225,-1.416305777,-0.178882242,0.004358297,0.003345853,0.002165125,0.001152641,0.000436961,0.001460463,0.001766456,0.001343702,0.000787136,0.000513892,0.0035153,0.003307732,0.002044287,0.001374099,0.001005511,0.000614424,0.001300718,0.001694118,0.000723042,0.000485075,0.001891949,0.002845288,0.002921748,0.001950296,0.001363678,0.000510616,0.000856244,0.001145528,0.000588832,0.000256845,0.002113544,0.00267224,0.002960604,0.005583823,0.005404461,0.001609644,0.002341127,0.002054551,0.001842362,0.001467067,0.007367038,0.005287424,0.003399416,0.000994002,0.000402566,0.001373383,0.002136457,0.001696784,0.000717985,0.000226343,0.002104731,0.002492296,0.00209367,0.000871696,0.00034181,0.004922957,0.00381119,0.003186137,0.001748681,0.000974698,0.000204387,0.000341408,0.00030611,0.000142608,4.71E-05,0.00225124,0.004653434,0.004776241,0.005546815,0.005289671,0.000175064,0.000335534,0.00037396,0.00021722,9.54E-05,0.00070218,0.001286125,0.001282497,0.001024015,0.000695576,0.901830034,84,86.63971637,1401.095563,1336.996338,1195.60437,1925.27478,524.1792173,26662.62543,163.286942,108.4944476,1.200850509,1.519077929,84.59199504,709.2869718,47.61944602,13.10075763,21.78094634,0.409090909,0.015151515,39.0625,0.05961015,11826.49175,13703.27704,0.863041133,0,2
0:26/12/2019 11:50:22.368,197.752, 5B,503890.2523,9600,10239,93,0.682795699,3426.376563,3425,3412,3447,20.6234375,88.57002885,9.411165117,8.1921875,-1.155000562,0.371052893,0.008476731,0.004577786,0.002542805,0.001194697,0.000451292,0.002156229,0.001792686,0.001329652,0.000791482,0.000459786,0.003929562,0.003045552,0.002474485,0.00176099,0.001014846,0.000657403,0.001107656,0.001309172,0.000636943,0.000579488,0.002576906,0.003132402,0.002982984,0.001802289,0.001296276,0.001001107,0.001087402,0.001174449,0.000543265,0.000286384,0.00239353,0.003090039,0.003980958,0.004454827,0.003411118,0.003021511,0.003359668,0.002910037,0.001991656,0.001941804,0.013381083,0.006344361,0.003521273,0.001127828,0.000517041,0.002362942,0.002778223,0.001753132,0.000709713,0.000259246,0.00314526,0.002874119,0.002195085,0.000916494,0.000454811,0.005698853,0.003891452,0.003102267,0.002210777,0.001133978,0.000332393,0.000451127,0.000369498,0.000125999,4.72E-05,0.00362411,0.005310627,0.004941049,0.005665932,0.006325272,0.000296322,0.000435741,0.000435368,0.000189571,0.000111955,0.000821084,0.001350145,0.001260521,0.000881399,0.00081266,0.891160185,84,86.63971637,1401.095563,1336.996338,1195.60437,1925.27478,524.1792173,26662.62543,163.286942,108.4944476,1.200850509,1.519077929,84.59199504,709.2869718,47.61944602,13.10075763,21.78094634,0.409090909,0.015151515,39.0625,0.05961015,11826.49175,13703.27704,0.863041133,0,2
0:26/12/2019 11:50:24.856,200.2394, 5B,503892.7501,9920,10559,98,0.663265306,3413.875,3413,3406,3425,11.125,25.82785603,5.082111375,4.346875,-0.999005505,0.280461582,0.009759876,0.00497604,0.002936854,0.003015071,0.003301119,0.009089453,0.003992195,0.002073626,0.00400409,0.00747701,0.003898621,0.002920639,0.002666803,0.003008552,0.003669147,0.001494751,0.001528895,0.001709653,0.001422946,0.001385287,0.00341813,0.003863367,0.003244494,0.002617941,0.002464276,0.001393381,0.001429218,0.001294553,0.00072927,0.000460798,0.003770025,0.004443784,0.004385544,0.006491681,0.00721772,0.004411266,0.004335166,0.004208033,0.002799601,0.003113598,0.012140368,0.006253941,0.00323402,0.001898542,0.000963993,0.002745039,0.002608249,0.001906449,0.00115892,0.000785816,0.002607263,0.002612432,0.002504195,0.001731554,0.001441188,0.010012442,0.006175144,0.004345723,0.003167134,0.001658317,0.000409806,0.000471242,0.000352542,0.000225464,0.000127552,0.005053546,0.006564111,0.006382885,0.006785574,0.00908223,0.000494133,0.000712149,0.000621895,0.000323092,0.000244834,0.001461214,0.001897245,0.001190794,0.001343491,0.001321502,0.902601249,84,86.63971637,1401.095563,1336.996338,1195.60437,1925.27478,524.1792173,26662.62543,163.286942,108.4944476,1.200850509,1.519077929,84.59199504,709.2869718,47.61944602,13.10075763,21.78094634,0.409090909,0.015151515,39.0625,0.05961015,11826.49175,13703.27704,0.863041133,0,2
0:26/12/2019 11:50:27.368,202.7525, 5B,503895.2533,10240,10879,98,0.62755102,3406.65625,3407,3397,3415,9.65625,16.63595462,4.078719728,3.159375,-0.538425549,-0.445075709,0.007430659,0.006215707,0.004867248,0.003514327,0.003777932,0.009005519,0.004980366,0.003171205,0.004454919,0.007683131,0.004840453,0.004295787,0.003207491,0.003207269,0.003834349,0.001623872,0.002407909,0.003280631,0.001903635,0.001593971,0.003181872,0.004308294,0.00523232,0.003633705,0.002766338,0.001882566,0.004076252,0.00597191,0.001821193,0.000579023,0.006539438,0.0097257,0.010675669,0.010495376,0.01157674,0.005073876,0.00768097,0.015641121,0.00648626,0.004504275,0.007938574,0.007812926,0.006571843,0.002725364,0.001054561,0.002513534,0.004025547,0.004329048,0.001777314,0.00078088,0.00248595,0.004184679,0.005094588,0.002173322,0.001458309,0.009985351,0.007979799,0.006965214,0.003256394,0.00158299,0.00050637,0.000921385,0.001094614,0.000405722,0.000153679,0.005708199,0.010786727,0.017313975,0.012334971,0.011571919,0.00059472,0.00110875,0.001883734,0.000746392,0.000315896,0.001318765,0.00229253,0.002061645,0.002217404,0.001559168,0.888266024,84,86.63971637,1401.095563,1336.996338,1195.60437,1925.27478,524.1792173,26662.62543,163.286942,108.4944476,1.200850509,1.519077929,84.59199504,709.2869718,47.61944602,13.10075763,21.78094634,0.409090909,0.015151515,39.0625,0.05961015,11826.49175,13703.27704,0.863041133,0,2
0:26/12/2019 11:50:29.861,205.2454, 5B,503897.7446,10560,11199,100,0.64,3397.171875,3398,3382,3410,15.171875,58.94067879,7.677283295,6.59375,-1.18444358,-0.18117568,0.004445009,0.005848598,0.006447364,0.002302644,0.001127992,0.00289906,0.003905879,0.003959682,0.001758641,0.000683613,0.005652837,0.005055891,0.004613822,0.002880818,0.001209692,0.001330667,0.00266075,0.003430552,0.001381587,0.000769752,0.003459937,0.005678437,0.005862248,0.002976317,0.001652255,0.00210426,0.00730906,0.010811979,0.002622753,0.000412575,0.006951388,0.015629099,0.022023842,0.012168103,0.010311483,0.00566581,0.014896235,0.026207668,0.008961905,0.003381865,0.005015397,0.007720836,0.008356792,0.002772868,0.000813879,0.002207936,0.004474496,0.005728643,0.001748405,0.000298776,0.00287449,0.00474254,0.006118907,0.00195162,0.000553153,0.006976026,0.007418947,0.007463568,0.00344588,0.001248115,0.000459023,0.001197962,0.001530437,0.00042345,7.86E-05,0.007298145,0.01594018,0.024132324,0.015048116,0.011381848,0.00074105,0.00172162,0.002671165,0.000861936,0.000202275,0.001404541,0.002585156,0.002715557,0.001868661,0.00134865,0.882605522,84,86.63971637,1401.095563,1336.996338,1195.60437,1925.27478,524.1792173,26662.62543,163.286942,108.4944476,1.200850509,1.519077929,84.59199504,709.2869718,47.61944602,13.10075763,21.78094634,0.409090909,0.015151515,39.0625,0.05961015,11826.49175,13703.27704,0.863041133,0,2
0:26/12/2019 11:50:32.363,207.7462, 5B,503900.2521,10880,11519,92,0.668478261,3384.2,3383,3372,3399,14.8,56.40438185,7.510285071,6.4125,-1.131821696,0.189915909,0.005123406,0.004968,0.004559911,0.002284103,0.001187663,0.002756663,0.002833076,0.002722594,0.001514153,0.000514497,0.00689156,0.005093164,0.004781393,0.003097758,0.001354966,0.001328276,0.002469291,0.00289863,0.001371654,0.000677031,0.003397511,0.005636704,0.004076072,0.002202991,0.002282509,0.001170226,0.002590828,0.003359979,0.001059558,0.000241915,0.004370584,0.007906583,0.011097705,0.010328242,0.010338168,0.003078717,0.007926371,0.011358355,0.005748281,0.002043438,0.004759198,0.005316865,0.004359999,0.002174074,0.001022666,0.00186634,0.002334474,0.002602087,0.000990814,0.00028832,0.002818473,0.003017178,0.003272187,0.001332734,0.000517822,0.007726666,0.005877567,0.004212152,0.002619501,0.001312498,0.000315154,0.000595429,0.000607809,0.000190247,5.96E-05,0.00817605,0.011857815,0.0119772,0.009523377,0.009318841,0.000591882,0.000908228,0.000926192,0.000418241,0.000148877,0.001390015,0.001990882,0.002007653,0.001568657,0.001253445,0.884362202,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,0,2
0:26/12/2019 11:50:34.863,210.2473, 5B,503902.7518,11200,11839,92,0.684782609,3373.410938,3373,3364,3385,11.5890625,28.53978629,5.342264154,4.4609375,-1.055651521,0.212844455,0.004117278,0.003973987,0.003496201,0.0020688,0.001080442,0.001638526,0.001618258,0.001929584,0.001132394,0.000534909,0.004066079,0.003844492,0.003593859,0.002233927,0.001382551,0.000833979,0.00249774,0.003465315,0.001144755,0.000595033,0.001583591,0.002305862,0.001923778,0.002188508,0.002080169,0.000694382,0.001210239,0.001280828,0.000607067,0.000279791,0.003542064,0.004327786,0.00589346,0.008557476,0.009153293,0.001863078,0.003601227,0.004478156,0.004229727,0.0027372,0.004668213,0.004263408,0.003646559,0.001840521,0.00099125,0.001504344,0.001423063,0.001311221,0.000730022,0.000283388,0.002565096,0.002400402,0.002284157,0.000990505,0.000446037,0.006023265,0.004043868,0.002858998,0.002371796,0.001448279,0.000398475,0.000376035,0.000265497,0.000112852,6.56E-05,0.00474723,0.006434611,0.006627477,0.00657615,0.007395238,0.000241263,0.000320297,0.000353989,0.000250245,0.000153071,0.000630205,0.000898721,0.00125034,0.001664222,0.001131245,0.8980917,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,0,2
0:26/12/2019 11:50:37.387,212.7716, 5B,503905.2796,11520,12159,102,0.647058824,3364.839063,3365,3354,3376,11.1609375,25.09925421,5.009915589,4.2015625,-0.911664277,-0.08487861,0.004974869,0.003512212,0.002402958,0.001393652,0.000752743,0.001707942,0.001391777,0.001063539,0.000926647,0.000589343,0.003109533,0.002828367,0.002035209,0.001442399,0.001094384,0.000979193,0.002645477,0.003641734,0.00108183,0.000480279,0.001696319,0.002326391,0.001989335,0.002254669,0.001641597,0.000758367,0.001163061,0.001256942,0.000666696,0.000412841,0.002677819,0.004847952,0.006106414,0.006819024,0.008242883,0.002330513,0.003733761,0.004354069,0.004032718,0.003208317,0.008601441,0.00481678,0.003351061,0.00156056,0.000886447,0.001874644,0.001167048,0.000865039,0.000699149,0.000297711,0.002764742,0.001822292,0.001615343,0.000907548,0.000410515,0.008055669,0.004161414,0.003313526,0.002525283,0.001303785,0.000440466,0.000257114,0.000158735,0.000110726,7.72E-05,0.003453364,0.005513587,0.006026801,0.005747786,0.007748207,0.000283011,0.000330605,0.000371392,0.000196476,0.000158007,0.000612542,0.001066888,0.001200317,0.001336359,0.001002443,0.907017094,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,0,2
0:26/12/2019 11:50:39.866,215.2502, 5B,503907.7525,11840,12479,109,0.633027523,3356.265625,3356,3347,3366,9.734375,27.93872261,5.285709282,4.453125,-1.166842416,-0.032130093,0.011732205,0.005248457,0.002731594,0.001460879,0.000746774,0.002881677,0.001814757,0.001667031,0.001034357,0.000491273,0.005455944,0.003211046,0.002884318,0.001624654,0.001130068,0.001207191,0.002416369,0.002983619,0.001077649,0.000617936,0.001930262,0.002968589,0.002337631,0.001775815,0.001480863,0.000631214,0.00102433,0.001149451,0.000744532,0.000538775,0.002831436,0.004605481,0.005770493,0.008401097,0.014031939,0.00213504,0.003398538,0.004303047,0.003792974,0.00367437,0.013254513,0.006156473,0.003709498,0.001552167,0.000864417,0.002166305,0.001705194,0.001358948,0.000770473,0.000363325,0.002729216,0.002067645,0.001480926,0.000906996,0.000522879,0.008257569,0.004445082,0.003357193,0.002110763,0.001324312,0.000422212,0.000347087,0.000267188,0.000172234,8.45E-05,0.00331059,0.005763031,0.005941588,0.00683047,0.009044289,0.000384927,0.000460767,0.000476634,0.00024635,0.000164403,0.000948455,0.001525707,0.001560046,0.00132305,0.001401868,0.895333547,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:42.359,217.7422, 5B,503910.2522,12160,12799,108,0.62962963,3349.1,3348,3343,3358,8.9,12.81314554,3.579545438,2.878125,-0.752928234,0.671785292,0.011071887,0.005223376,0.004090873,0.003188589,0.001461758,0.004716044,0.003418699,0.003841579,0.003823997,0.001721581,0.006377239,0.004575728,0.004001929,0.007145633,0.005980309,0.001622607,0.002829606,0.003588168,0.001392346,0.001082771,0.002532029,0.002743736,0.002171233,0.002059034,0.002242535,0.000725843,0.001080247,0.001032397,0.00081757,0.000577269,0.003517474,0.004061542,0.004913457,0.009253935,0.015113786,0.001672572,0.002459426,0.003380208,0.004345742,0.004562748,0.013794776,0.006744681,0.003944091,0.002197506,0.001224235,0.002619106,0.002030888,0.001833302,0.001047305,0.000463259,0.005438931,0.002867806,0.001616929,0.002279175,0.002496245,0.01521401,0.008945912,0.004920429,0.004367389,0.006405142,0.000715572,0.000432994,0.000359999,0.000221592,8.81E-05,0.00272249,0.004423914,0.005316102,0.006857403,0.008684252,0.000402464,0.000441235,0.000388721,0.000309619,0.000178742,0.001075629,0.001486159,0.001488559,0.00126348,0.001598241,0.892584659,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:44.860,220.2438, 5B,503912.7508,12480,13119,89,0.617977528,3342.610938,3344,3332,3350,10.6109375,20.82961414,4.563947211,3.7390625,-0.859938099,-0.640454188,0.004484033,0.003469549,0.003169135,0.002849711,0.001462041,0.003588539,0.002634518,0.002966557,0.003652464,0.001783101,0.003716993,0.003628399,0.003080539,0.007133792,0.006200631,0.001194442,0.002164899,0.002917509,0.001233939,0.001081077,0.003194989,0.003084184,0.003365081,0.004556776,0.003767333,0.000829258,0.000754036,0.000675236,0.000662646,0.000517862,0.002484563,0.002497197,0.003193597,0.005540399,0.008099623,0.001896343,0.002576174,0.003349784,0.003764654,0.003932288,0.009275337,0.005751836,0.00304064,0.001815381,0.00112484,0.00228201,0.001521346,0.00122338,0.000873064,0.000380012,0.005507179,0.00230942,0.001235342,0.002304666,0.002501473,0.01727965,0.009878809,0.004619104,0.004458641,0.006398764,0.000654743,0.000358738,0.00023577,0.000170708,7.39E-05,0.002540829,0.003804652,0.005590484,0.006259194,0.006448965,0.000355907,0.000281772,0.000339815,0.000252549,0.000149743,0.000944277,0.001133541,0.001123357,0.001410942,0.001209317,0.88686826,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:47.364,222.7484, 5B,503915.2555,12800,13439,84,0.625,3333.053125,3333,3322,3345,11.946875,45.86258803,6.772192262,5.85,-1.258620427,0.041492824,0.007755635,0.004652009,0.003667614,0.002519777,0.002326625,0.006312437,0.003756043,0.003299146,0.00535385,0.009223338,0.009871106,0.006852149,0.005448988,0.005143464,0.008727942,0.001778426,0.001699874,0.00158022,0.001630096,0.002503399,0.003649773,0.003057373,0.00347374,0.0054525,0.004078156,0.001763179,0.002595869,0.003196028,0.001315629,0.000778079,0.00510431,0.009521394,0.010035304,0.007548016,0.007594831,0.005368761,0.01055802,0.014765758,0.007073744,0.004342724,0.006233162,0.004706375,0.002664846,0.002004672,0.001618634,0.002185134,0.0017895,0.001846261,0.001196758,0.000491081,0.00373113,0.003044341,0.003002243,0.002935793,0.002449596,0.008377746,0.006040875,0.005248835,0.004822636,0.00526915,0.000550748,0.000501265,0.000468881,0.000246679,0.000116253,0.005900702,0.011114202,0.01237217,0.010857242,0.006991924,0.000763111,0.000909633,0.000949124,0.000433982,0.000186025,0.001606687,0.001423933,0.001146142,0.001588031,0.002074943,0.893449207,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:49.864,225.2481, 5B,503917.7519,13120,13759,104,0.615384615,3322.792188,3323,3312,3334,11.2078125,30.73452416,5.543872668,4.4859375,-0.923454867,0.050384789,0.00923297,0.007318998,0.005332203,0.002731725,0.002345707,0.005099217,0.004252426,0.003864918,0.005453052,0.009274568,0.007474914,0.007455994,0.006273867,0.005216031,0.008642161,0.001214388,0.001579272,0.00183404,0.001530752,0.002470064,0.002647984,0.002677708,0.002210415,0.003105834,0.002684786,0.001334385,0.002496759,0.003123542,0.001313262,0.000754028,0.005728739,0.009959711,0.010281599,0.008440543,0.00660408,0.004233111,0.009928104,0.015193734,0.007718023,0.004424433,0.011200021,0.00901097,0.005084979,0.002312831,0.001637933,0.002390254,0.002351171,0.002423591,0.001269717,0.000578916,0.004844698,0.003865101,0.003268213,0.002880556,0.002458591,0.007515579,0.006052854,0.005622071,0.004661634,0.005146944,0.000363225,0.000438067,0.000443451,0.000240209,0.000131732,0.005405811,0.010009797,0.011054612,0.012079209,0.00748046,0.000478568,0.000852772,0.000886843,0.00044984,0.00021053,0.001058595,0.001411404,0.001046812,0.00173401,0.002017574,0.88995734,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:52.366,227.7496, 5B,503920.2509,13440,14079,116,0.659482759,3316.157813,3315,3310,3325,8.8421875,15.46018926,3.931944717,3.3296875,-1.063935923,0.329404234,0.010377942,0.007858677,0.004973349,0.002331628,0.000814706,0.002371741,0.002572041,0.002248355,0.001416557,0.000747262,0.005029144,0.005209149,0.004436271,0.00286616,0.001637563,0.001006355,0.001896591,0.002251475,0.000806193,0.000777654,0.001993571,0.002732919,0.002518186,0.003044489,0.00192133,0.000702337,0.000998979,0.00144373,0.001236932,0.000512493,0.00302607,0.003263688,0.004360449,0.010016985,0.008105005,0.002278182,0.003675534,0.00658151,0.007794466,0.004637362,0.013605842,0.009511719,0.005551487,0.002406053,0.000605821,0.002063114,0.001947141,0.001858568,0.00105555,0.000339549,0.002911118,0.002233272,0.001599826,0.001178029,0.000586846,0.006221678,0.005061233,0.003920352,0.002592691,0.001394774,0.000309792,0.000276332,0.00022387,0.000192495,9.69E-05,0.002829827,0.003272002,0.004757711,0.012974385,0.010976155,0.000293687,0.000302535,0.000286977,0.000469024,0.000227119,0.000664269,0.001240332,0.001462322,0.002045987,0.00130806,0.912036333,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:54.859,230.2433, 5B,503922.7507,13760,14399,100,0.605,3319.00625,3321,3310,3328,9.00625,32.19401408,5.67397692,5.1,-1.566876009,-0.221087078,0.008136213,0.005006276,0.003371486,0.002174498,0.000998413,0.002056325,0.002048752,0.001815464,0.001459795,0.000758988,0.003520989,0.0037535,0.003662421,0.00288754,0.001463191,0.000977897,0.002106464,0.00254808,0.000907886,0.000771412,0.001746293,0.002430044,0.00258565,0.00325634,0.002006426,0.000754025,0.000862586,0.001079809,0.001157616,0.000554892,0.002416436,0.003703014,0.004681369,0.011990552,0.012868613,0.002726216,0.003564317,0.005039054,0.007056954,0.005111855,0.011443758,0.005444214,0.003122517,0.002303948,0.000541036,0.002265636,0.001370218,0.001232068,0.000921845,0.000261416,0.002005375,0.001827385,0.001553638,0.0010065,0.000455691,0.004785959,0.00362415,0.003320735,0.0027021,0.001345318,0.000403222,0.000300267,0.000207567,0.000176431,7.80E-05,0.003233115,0.005295932,0.006319525,0.011753182,0.012323767,0.000375914,0.000316156,0.000271098,0.000429496,0.00022805,0.000726933,0.001443658,0.001850572,0.001846346,0.001294297,0.903834897,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
0:26/12/2019 11:50:57.392,232.7761, 5B,503925.2798,14080,14719,86,0.61627907,3321.345313,3321,3315,3328,6.6546875,10.49246626,3.239207659,2.7953125,-1.146390907,-0.07043823,0.006161088,0.006670265,0.005147785,0.001485192,0.000751211,0.001641854,0.002434891,0.002532775,0.001056946,0.000534323,0.002681586,0.003367565,0.003986978,0.001869148,0.00088495,0.000670414,0.001405936,0.001798058,0.000775752,0.000487469,0.002563268,0.003989571,0.003642504,0.002513087,0.001626099,0.00061661,0.000923854,0.001081159,0.000754049,0.000404656,0.001797218,0.003414376,0.004279155,0.008427484,0.008053032,0.002472352,0.003423241,0.003759737,0.003748323,0.003136334,0.009145759,0.007347324,0.005406563,0.001757472,0.000578993,0.00259878,0.003151019,0.002623336,0.000776871,0.000266421,0.003277394,0.004456557,0.003440085,0.001045764,0.000359922,0.006963853,0.007244952,0.005407362,0.002408582,0.001038223,0.000300757,0.000311317,0.00030385,0.00014221,6.13E-05,0.003585291,0.007282007,0.00785025,0.007587341,0.00902305,0.00034043,0.000423375,0.000485128,0.000259419,0.000145783,0.000927739,0.001870036,0.002250353,0.001399952,0.001242002,0.882943977,85,86.64814143,1400.761982,1319.41394,1195.60437,1964.835205,564.0732232,33488.84898,182.9995874,119.7889959,0.828696422,1.470440559,85.81005587,699.21875,31.37762258,13.72311519,22.09708691,0.337349398,0.036144578,23.4375,0.085191937,11943.08471,12106.62991,0.98649127,1,2
